datetime,latitude,longitude,acq_date,acq_time,brightness,frp,confidence,satellite,daynight,bright_t31,scan,track,type,instrument,version
2025-01-08 09:49:00,34.06847,-118.50249,2025-01-08,949,299.24,5.74,n,N20,N,285.11,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.07232,-118.52456,2025-01-08,949,315.62,1.21,n,N20,N,287.52,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.0731,-118.52904,2025-01-08,949,312.54,1.21,n,N20,N,285.74,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.07386,-118.5334,2025-01-08,949,309.7,0.93,n,N20,N,286.09,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.07462,-118.53774,2025-01-08,949,310.62,0.93,n,N20,N,287.65,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.07762,-118.55498,2025-01-08,949,317.05,23.03,n,N20,N,283.45,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.06923,-118.50687,2025-01-08,949,351.16,62.2,n,N20,N,295.75,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.06999,-118.51123,2025-01-08,949,367.0,62.2,h,N20,N,354.86,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.07076,-118.51564,2025-01-08,949,367.0,59.01,h,N20,N,339.31,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.07154,-118.5201,2025-01-08,949,344.27,59.01,n,N20,N,310.79,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.07538,-118.54213,2025-01-08,949,323.33,12.77,n,N20,N,288.84,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.07615,-118.5465,2025-01-08,949,323.88,12.77,n,N20,N,303.19,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.07688,-118.55074,2025-01-08,949,354.56,23.03,n,N20,N,298.12,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.07259,-118.50605,2025-01-08,949,304.61,2.51,n,N20,N,284.37,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.07335,-118.51042,2025-01-08,949,347.34,2.51,n,N20,N,290.15,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.07412,-118.51481,2025-01-08,949,330.29,4.07,n,N20,N,286.76,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.07489,-118.51922,2025-01-08,949,349.39,4.07,n,N20,N,293.52,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.07567,-118.52371,2025-01-08,949,348.28,19.69,n,N20,N,293.0,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.07645,-118.52819,2025-01-08,949,346.2,19.69,n,N20,N,309.49,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.07722,-118.53262,2025-01-08,949,340.71,91.59,n,N20,N,336.3,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.07798,-118.53696,2025-01-08,949,331.8,91.59,n,N20,N,291.19,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.07875,-118.54136,2025-01-08,949,336.85,64.61,n,N20,N,310.58,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.08025,-118.55,2025-01-08,949,342.26,21.02,n,N20,N,315.48,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.07671,-118.50961,2025-01-08,949,299.93,2.51,n,N20,N,284.19,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.16549,-118.09013,2025-01-08,949,329.33,4.48,n,N20,N,284.07,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.07951,-118.54573,2025-01-08,949,355.23,64.61,n,N20,N,300.86,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.16785,-118.10356,2025-01-08,949,324.15,15.66,n,N20,N,283.68,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.1802,-118.0937,2025-01-08,949,310.28,3.33,n,N20,N,285.02,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.181,-118.09818,2025-01-08,949,300.49,2.55,n,N20,N,284.6,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.1826,-118.10707,2025-01-08,949,319.94,1.67,n,N20,N,284.15,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.1834,-118.11156,2025-01-08,949,301.92,1.67,n,N20,N,284.33,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.18499,-118.12045,2025-01-08,949,312.86,5.39,n,N20,N,285.17,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.18579,-118.1249,2025-01-08,949,308.54,1.16,n,N20,N,284.35,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.18658,-118.12934,2025-01-08,949,302.98,1.16,n,N20,N,284.53,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17226,-118.04935,2025-01-08,949,342.71,13.61,n,N20,N,288.83,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17311,-118.05403,2025-01-08,949,345.73,5.21,n,N20,N,290.57,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17389,-118.0584,2025-01-08,949,346.52,5.21,n,N20,N,291.78,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17469,-118.06288,2025-01-08,949,351.85,17.31,n,N20,N,288.83,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17551,-118.06744,2025-01-08,949,350.87,17.31,n,N20,N,291.32,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17631,-118.07187,2025-01-08,949,353.98,20.07,n,N20,N,294.7,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17708,-118.07621,2025-01-08,949,337.65,20.07,n,N20,N,285.8,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.18419,-118.11597,2025-01-08,949,355.59,5.39,n,N20,N,290.01,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17815,-118.06238,2025-01-08,949,308.76,0.88,n,N20,N,285.63,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17895,-118.06681,2025-01-08,949,300.43,0.88,n,N20,N,283.2,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.18998,-118.12857,2025-01-08,949,323.19,19.22,n,N20,N,285.49,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17836,-118.0437,2025-01-08,949,299.35,16.91,n,N20,N,283.77,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.16706,-118.09908,2025-01-08,949,337.12,15.66,n,N20,N,285.7,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.18918,-118.12411,2025-01-08,949,342.59,19.22,n,N20,N,288.29,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.18839,-118.11965,2025-01-08,949,344.0,52.56,n,N20,N,289.86,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.18759,-118.11521,2025-01-08,949,328.56,52.56,n,N20,N,306.5,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17865,-118.085,2025-01-08,949,318.21,2.07,n,N20,N,284.28,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.18679,-118.11072,2025-01-08,949,325.08,8.84,n,N20,N,286.05,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.18521,-118.10187,2025-01-08,949,333.64,2.86,n,N20,N,286.88,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17736,-118.05794,2025-01-08,949,340.98,3.73,n,N20,N,287.7,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17655,-118.05343,2025-01-08,949,331.13,3.73,n,N20,N,289.24,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.1757,-118.04874,2025-01-08,949,355.16,16.91,n,N20,N,298.31,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.18443,-118.09751,2025-01-08,949,304.06,2.86,n,N20,N,284.61,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17975,-118.07131,2025-01-08,949,302.72,1.18,n,N20,N,283.67,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.18599,-118.10625,2025-01-08,949,342.0,8.84,n,N20,N,287.75,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17759,-118.09892,2025-01-08,949,330.25,2.55,n,N20,N,285.49,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17943,-118.08937,2025-01-08,949,330.93,3.33,n,N20,N,285.91,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17022,-118.05663,2025-01-08,949,304.24,1.15,n,N20,N,283.28,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17045,-118.09824,2025-01-08,949,343.18,15.66,n,N20,N,304.48,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.16681,-118.05742,2025-01-08,949,312.75,1.15,n,N20,N,283.34,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17073,-118.07972,2025-01-08,949,307.11,2.91,n,N20,N,284.48,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17229,-118.08858,2025-01-08,949,304.69,1.4,n,N20,N,284.84,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17306,-118.09295,2025-01-08,949,312.16,1.4,n,N20,N,284.95,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.16917,-118.07085,2025-01-08,949,335.01,22.89,n,N20,N,284.74,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.16995,-118.07529,2025-01-08,949,322.29,22.89,n,N20,N,284.64,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17384,-118.09741,2025-01-08,949,345.9,10.61,n,N20,N,291.23,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.171,-118.06113,2025-01-08,949,306.41,8.85,n,N20,N,283.91,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17646,-118.09219,2025-01-08,949,318.42,1.4,n,N20,N,285.39,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.18038,-118.11449,2025-01-08,949,303.33,0.81,n,N20,N,282.95,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.18116,-118.11896,2025-01-08,949,306.36,0.81,n,N20,N,283.49,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17179,-118.06561,2025-01-08,949,342.7,8.85,n,N20,N,288.79,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17259,-118.07018,2025-01-08,949,342.68,22.89,n,N20,N,309.06,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17337,-118.07462,2025-01-08,949,354.21,22.89,n,N20,N,291.11,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.16967,-118.0938,2025-01-08,949,325.84,4.48,n,N20,N,286.16,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17286,-118.07247,2025-01-08,949,342.92,20.07,n,N20,N,307.35,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17723,-118.09658,2025-01-08,949,344.34,10.61,n,N20,N,286.63,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.16965,-118.05457,2025-01-08,949,296.08,5.21,n,N20,N,283.21,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17045,-118.05905,2025-01-08,949,299.17,5.21,n,N20,N,283.82,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.18,-118.11236,2025-01-08,949,297.26,1.67,n,N20,N,283.31,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.1808,-118.11681,2025-01-08,949,310.32,5.39,n,N20,N,283.68,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.1816,-118.12128,2025-01-08,949,299.65,5.39,n,N20,N,283.69,0.41,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17128,-118.06361,2025-01-08,949,322.71,17.31,n,N20,N,285.12,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17206,-118.068,2025-01-08,949,346.69,17.31,n,N20,N,295.81,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17367,-118.07698,2025-01-08,949,346.82,20.07,n,N20,N,290.06,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17681,-118.09452,2025-01-08,949,343.2,3.33,n,N20,N,287.1,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.16888,-118.08936,2025-01-08,949,325.37,4.48,n,N20,N,284.65,0.42,0.37,0,VIIRS,2
2025-01-08 09:49:00,34.17414,-118.079,2025-01-08,949,328.6,2.91,n,N20,N,284.43,0.42,0.37,0,VIIRS,2
2025-01-08 10:42:00,34.0701,-118.51025,2025-01-08,1042,350.01,29.76,n,N21,N,280.69,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.06827,-118.50384,2025-01-08,1042,342.86,11.89,n,N21,N,263.97,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.06639,-118.49725,2025-01-08,1042,325.32,11.89,n,N21,N,261.08,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.069,-118.48238,2025-01-08,1042,304.13,3.11,n,N21,N,259.55,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.08769,-118.5721,2025-01-08,1042,305.01,1.71,n,N21,N,260.84,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.07212,-118.51736,2025-01-08,1042,367.0,29.76,h,N21,N,268.26,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.08603,-118.56628,2025-01-08,1042,311.7,3.72,n,N21,N,262.0,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.08971,-118.57924,2025-01-08,1042,299.19,1.71,n,N21,N,259.97,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.07439,-118.52537,2025-01-08,1042,367.0,52.41,h,N21,N,266.8,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.06718,-118.476,2025-01-08,1042,299.51,1.46,n,N21,N,258.79,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.07652,-118.53285,2025-01-08,1042,355.28,52.41,n,N21,N,267.37,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.07838,-118.53944,2025-01-08,1042,351.29,98.77,n,N21,N,282.15,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.08032,-118.54624,2025-01-08,1042,367.0,98.77,h,N21,N,267.92,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.08183,-118.55154,2025-01-08,1042,367.0,12.2,h,N21,N,264.64,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.08325,-118.55653,2025-01-08,1042,327.84,12.2,n,N21,N,260.81,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.07081,-118.48877,2025-01-08,1042,310.21,3.11,n,N21,N,260.12,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.08458,-118.56118,2025-01-08,1042,319.06,3.72,n,N21,N,261.2,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.07267,-118.49532,2025-01-08,1042,317.66,11.89,n,N21,N,260.16,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.07977,-118.56821,2025-01-08,1042,309.56,3.95,n,N21,N,262.34,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.0621,-118.50619,2025-01-08,1042,338.62,7.86,n,N21,N,265.0,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.06274,-118.48444,2025-01-08,1042,309.63,3.11,n,N21,N,261.02,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.07814,-118.56248,2025-01-08,1042,315.39,3.95,n,N21,N,261.97,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.05833,-118.49294,2025-01-08,1042,314.7,3.62,n,N21,N,261.94,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.08369,-118.58202,2025-01-08,1042,299.87,2.12,n,N21,N,261.06,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.09114,-118.56031,2025-01-08,1042,315.43,3.72,n,N21,N,260.75,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.08549,-118.58833,2025-01-08,1042,295.26,1.59,n,N21,N,259.4,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.06017,-118.49943,2025-01-08,1042,332.97,7.86,n,N21,N,262.55,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.08178,-118.57526,2025-01-08,1042,304.45,2.12,n,N21,N,261.39,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.06402,-118.51292,2025-01-08,1042,332.88,7.7,n,N21,N,264.53,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.066,-118.51986,2025-01-08,1042,332.4,7.7,n,N21,N,263.48,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.06815,-118.52743,2025-01-08,1042,332.6,7.63,n,N21,N,263.57,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.07009,-118.53423,2025-01-08,1042,334.47,7.63,n,N21,N,263.26,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.07197,-118.54086,2025-01-08,1042,337.94,12.73,n,N21,N,263.68,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.07381,-118.5473,2025-01-08,1042,367.0,12.73,h,N21,N,267.81,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.07532,-118.55262,2025-01-08,1042,367.0,12.96,h,N21,N,267.72,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.07673,-118.55756,2025-01-08,1042,322.43,12.96,n,N21,N,261.0,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.05914,-118.47182,2025-01-08,1042,298.81,1.46,n,N21,N,259.7,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.06093,-118.47809,2025-01-08,1042,303.96,1.46,n,N21,N,259.79,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.06456,-118.49082,2025-01-08,1042,316.72,3.11,n,N21,N,261.11,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.09267,-118.5657,2025-01-08,1042,308.18,3.72,n,N21,N,261.02,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.09839,-118.53786,2025-01-08,1042,299.56,3.46,n,N21,N,261.29,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.09632,-118.57856,2025-01-08,1042,295.96,1.71,n,N21,N,260.6,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.08731,-118.49877,2025-01-08,1042,295.24,2.17,n,N21,N,259.28,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.08898,-118.50463,2025-01-08,1042,298.09,2.73,n,N21,N,259.83,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.09106,-118.51196,2025-01-08,1042,298.31,2.73,n,N21,N,258.86,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.09275,-118.51794,2025-01-08,1042,300.35,3.64,n,N21,N,260.59,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.09435,-118.52361,2025-01-08,1042,303.18,3.64,n,N21,N,261.4,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.09605,-118.52955,2025-01-08,1042,302.72,3.46,n,N21,N,262.28,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.10069,-118.54599,2025-01-08,1042,296.61,2.92,n,N21,N,258.63,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.06142,-118.47166,2025-01-08,1042,297.63,2.86,n,N21,N,258.31,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.06324,-118.47791,2025-01-08,1042,302.99,1.77,n,N21,N,258.94,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.06511,-118.48431,2025-01-08,1042,308.43,1.77,n,N21,N,260.01,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.06696,-118.49065,2025-01-08,1042,315.7,4.57,n,N21,N,260.76,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.07913,-118.53249,2025-01-08,1042,311.64,104.92,n,N21,N,271.28,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.05653,-118.48666,2025-01-08,1042,309.13,3.62,n,N21,N,261.51,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.06882,-118.49708,2025-01-08,1042,324.26,4.57,n,N21,N,260.37,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.07072,-118.5036,2025-01-08,1042,338.83,23.97,n,N21,N,262.3,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.07257,-118.50994,2025-01-08,1042,353.12,23.97,n,N21,N,276.36,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.07456,-118.51677,2025-01-08,1042,367.0,23.18,h,N21,N,264.91,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.09003,-118.5324,2025-01-08,1042,323.65,3.46,n,N21,N,262.5,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.08802,-118.5253,2025-01-08,1042,323.91,3.64,n,N21,N,262.46,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.08627,-118.51911,2025-01-08,1042,321.99,3.64,n,N21,N,261.38,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.09929,-118.56506,2025-01-08,1042,298.88,2.39,n,N21,N,259.91,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.07452,-118.50179,2025-01-08,1042,324.9,11.89,n,N21,N,260.54,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.07631,-118.50811,2025-01-08,1042,332.46,29.76,n,N21,N,260.21,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.07814,-118.51452,2025-01-08,1042,338.55,29.76,n,N21,N,261.31,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.08008,-118.52138,2025-01-08,1042,349.51,52.41,n,N21,N,263.91,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.08234,-118.52934,2025-01-08,1042,334.92,52.41,n,N21,N,266.95,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.08437,-118.53651,2025-01-08,1042,353.25,98.77,n,N21,N,298.72,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.08644,-118.54379,2025-01-08,1042,346.66,98.77,n,N21,N,262.02,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.08821,-118.55003,2025-01-08,1042,332.35,12.2,n,N21,N,259.01,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.09445,-118.57196,2025-01-08,1042,301.82,1.71,n,N21,N,260.51,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.08978,-118.55556,2025-01-08,1042,323.15,12.2,n,N21,N,259.27,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.07907,-118.4938,2025-01-08,1042,303.44,2.17,n,N21,N,259.88,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.08087,-118.50009,2025-01-08,1042,308.43,2.17,n,N21,N,260.39,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.08265,-118.50636,2025-01-08,1042,313.78,2.73,n,N21,N,259.64,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.08457,-118.51315,2025-01-08,1042,318.66,2.73,n,N21,N,260.21,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.09237,-118.54068,2025-01-08,1042,319.85,3.46,n,N21,N,261.1,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.09451,-118.54822,2025-01-08,1042,314.97,2.92,n,N21,N,258.6,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.09624,-118.55434,2025-01-08,1042,309.21,2.92,n,N21,N,257.9,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.09772,-118.55955,2025-01-08,1042,304.02,2.39,n,N21,N,259.7,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.0772,-118.48718,2025-01-08,1042,298.65,2.23,n,N21,N,259.91,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.05473,-118.48034,2025-01-08,1042,304.12,1.64,n,N21,N,260.83,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.08112,-118.64464,2025-01-08,1042,299.89,7.91,n,N21,N,265.62,0.58,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.07028,-118.55881,2025-01-08,1042,342.77,12.96,n,N21,N,265.04,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.03973,-118.49969,2025-01-08,1042,334.1,6.69,n,N21,N,262.8,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.04147,-118.50579,2025-01-08,1042,343.41,21.61,n,N21,N,262.25,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.04317,-118.51172,2025-01-08,1042,367.0,21.61,h,N21,N,265.9,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.04502,-118.51817,2025-01-08,1042,342.87,60.3,n,N21,N,287.16,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.04678,-118.52433,2025-01-08,1042,352.07,60.3,n,N21,N,287.93,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.04852,-118.53038,2025-01-08,1042,367.0,28.02,h,N21,N,267.85,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.05034,-118.53679,2025-01-08,1042,367.0,28.02,h,N21,N,268.84,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.05227,-118.5435,2025-01-08,1042,367.0,19.78,h,N21,N,269.68,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.05409,-118.54986,2025-01-08,1042,344.1,19.78,n,N21,N,263.88,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.056,-118.55658,2025-01-08,1042,325.67,11.01,n,N21,N,262.89,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.05824,-118.56442,2025-01-08,1042,321.98,11.01,n,N21,N,263.71,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.06496,-118.58793,2025-01-08,1042,347.34,13.57,n,N21,N,266.83,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.06764,-118.59734,2025-01-08,1042,335.44,6.42,n,N21,N,262.83,0.59,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.07581,-118.62605,2025-01-08,1042,367.0,11.98,h,N21,N,269.2,0.58,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.07766,-118.63249,2025-01-08,1042,367.0,11.98,h,N21,N,273.76,0.58,0.7,,VIIRS,2.0NRT
2025-01-08 10:42:00,34.03872,-118.47228,2025-01-08,1042,299.13,1.16,n,N21,N,262.24,0.6,0.7,,VIIRS,2.0NRT
